task_id,track_id_a,track_id_b,culture_a,culture_b,label_a,label_b,title_a,title_b,audio_path_a,audio_path_b,source_url_a,source_url_b,uncertainty,uncertainty_method,question,similar,rationale,annotator,notes
pal_0190,turkey_modern_0104,turkey_modern_0005,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0104.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0005.mp3,,,1.704552173614502,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0191,turkey_modern_0144,russia_0052,turkey,russia,,"[107, 5, 1235]",,Pianochocolate - Supernova,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0144.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0052.mp3,,,1.704552173614502,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0192,turkey_modern_0010,turkey_modern_0110,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0010.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0110.mp3,,,1.6987836360931396,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0193,turkey_modern_0072,modern_english_pop_0084,turkey,modern_english_pop,,"['folk', 'pop', 'popfolk']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0072.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0084.mp3,,,1.6762359142303467,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0194,turkey_modern_0034,germany_0044,turkey,germany,,"[107, 1235]",,Salam'ander,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0034.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0044.mp3,,,1.6762357950210571,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0195,turkey_modern_0084,india_saraga_0063,turkey,india,,Raag Bihag,,Raag Bihag,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0084.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0063.mp3,,,1.6762356758117676,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0196,turkey_modern_0061,italy_0032,turkey,italy,,[10],,Plumy Tale,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0061.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0032.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0197,turkey_modern_0108,italy_0100,turkey,italy,,[4],,04 A Man At The Clock,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0108.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0100.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0198,turkey_modern_0134,turkey_modern_0137,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0134.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0137.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0199,turkey_modern_0001,russia_0082,turkey,russia,,"[107, 18, 1235, 5]",,Destroyer,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0001.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0082.mp3,,,1.5890278816223145,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0200,turkey_modern_0003,italy_0019,turkey,italy,,[],,Upghostery,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0003.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0019.mp3,,,1.5890276432037354,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
