task_id,track_id_a,track_id_b,culture_a,culture_b,label_a,label_b,title_a,title_b,audio_path_a,audio_path_b,source_url_a,source_url_b,uncertainty,uncertainty_method,question,similar,rationale,annotator,notes
pal_0049,great_britain_0079,italy_0018,great_britain,italy,"[107, 18, 1235]",[10],Great Aunt Henrietta,"""Outsider girl""",E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0079.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0018.mp3,,,1.9072847366333008,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0050,italy_0076,italy_0100,italy,italy,"[18, 1235]",[4],In shadows,04 A Man At The Clock,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0076.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0100.mp3,,,1.9072847366333008,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0051,russia_0009,turkey_modern_0128,russia,turkey,"[18, 1235, 659, 5]",,The Spirit of Russian Love (violin) by Zinaida Trokai,,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0009.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0128.mp3,,,1.9072847366333008,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0052,russia_0013,france_0085,russia,france,"[107, 1235]","[17, 103]",Ballet In A Box,Le diable,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0013.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0085.mp3,,,1.9072847366333008,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0053,russia_0026,modern_english_pop_0095,russia,modern_english_pop,[],"['easylistening', 'pop']",Trails,,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0026.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0095.mp3,,,1.9072847366333008,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0054,russia_0100,russia_0050,russia,russia,"[18, 1235]","[18, 1235]",Drown in Mirrors,Crystal Echoes,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0100.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0050.mp3,,,1.9072847366333008,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0055,turkey_modern_0102,turkey_modern_0062,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0102.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0062.mp3,,,1.9072847366333008,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0056,germany_0086,germany_0083,germany,germany,"[17, 3, 4, 103]","[17, 1235, 4]",Can't let her go,Flowery Meadow,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0086.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0083.mp3,,,1.9072846174240112,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0057,germany_0002,france_0018,germany,france,[5],"[17, 103, 49]",Aria,Pie Bwa,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0002.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0018.mp3,,,1.9072844982147217,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0058,great_britain_0064,russia_0018,great_britain,russia,[],"[107, 1235]",Monachine,Falling Garden,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0064.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0018.mp3,,,1.9072844982147217,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0059,india_saraga_0050,france_0086,india,france,Raag Gaud Malhar,[10],Raag Gaud Malhar,L'amour & ...,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0050.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0086.mp3,,,1.9072844982147217,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0060,india_saraga_0058,india_saraga_0059,india,india,Raag Bhoopali,Raag Gavti,Raag Bhoopali,Raag Gavti,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0058.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0059.mp3,,,1.9072844982147217,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0061,indonesia_gamelan_0030,indonesia_gamelan_0032,indonesia,indonesia,orchestra/target,orchestra/target,,,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0030.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_gamelan_0032.wav,,,1.9072844982147217,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0062,italy_0047,italy_0092,italy,italy,[5],[4],Forever blue (March Rosetta re-imagined version),Funeral March For A Bar Of Soap,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0047.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0092.mp3,,,1.9072844982147217,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0063,modern_english_pop_0074,modern_english_pop_0065,modern_english_pop,modern_english_pop,"['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']","['pop', 'indie', 'latin', 'alternative']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0074.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0065.mp3,,,1.9072844982147217,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0064,russia_0089,china_ctis_0022,russia,china,"[107, 18, 1235, 5]",T0255,Seven Lights,古筝,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0089.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0022.wav,,,1.9072844982147217,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0065,turkey_modern_0116,turkey_modern_0112,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0116.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0112.mp3,,,1.9072844982147217,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0066,china_ctis_0006,india_saraga_0095,china,india,D0241,Raag Bahar,编钟,Raag Bahar,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0006.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0095.mp3,,,1.8636808395385742,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0067,china_jingju_0077,germany_0018,china,germany,lsxp,"[17, 107, 1235]",Wo_zheng_zai,Gabriel,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_jingju_0077.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0018.mp3,,,1.8636808395385742,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0068,france_0054,great_britain_0043,france,great_britain,[10],[],Séducteur loser,Smallville,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0054.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0043.mp3,,,1.8636808395385742,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0069,france_0086,china_opencpop_0013,france,china,[10],mandarin_pop,L'amour & ...,大鱼,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0086.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0013.wav,,,1.8636808395385742,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0070,china_jingju_0066,china_jingju_0068,china,china,lsxp,lsxp,Jiang_shen_er,Jiang_shen_er,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_jingju_0066.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_jingju_0068.wav,,,1.8636807203292847,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0071,germany_0038,germany_0059,germany,germany,[5],[5],Variatio 14 a 2 Clav.,Variatio 1 a 1 Clav.,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0038.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0059.mp3,,,1.8636807203292847,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
